Filename                                                                                    Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
src/ogdf/geometric/RandomVertexPosition.cpp                                                       1                 1     0.00%           1                 1     0.00%           6                 6     0.00%           0                 0         -
src/ogdf/geometric/VertexMovement.cpp                                                             4                 0   100.00%           3                 0   100.00%          11                 0   100.00%           2                 0   100.00%
src/ogdf/geometric/VertexOrder.cpp                                                               27                13    51.85%           6                 2    66.67%          67                32    52.24%          22                14    36.36%
src/ogdf/graphalg/Clusterer.cpp                                                                 184               184     0.00%           6                 6     0.00%         318               318     0.00%         160               160     0.00%
src/ogdf/graphalg/ConnectivityTester.cpp                                                         46                 2    95.65%           6                 0   100.00%          80                 0   100.00%          36                 1    97.22%
src/ogdf/graphalg/ConvexHull.cpp                                                                208                22    89.42%          10                 2    80.00%         330                24    92.73%         152                23    84.87%
src/ogdf/graphalg/EdgeIndependentSpanningTrees.cpp                                              252                23    90.87%          22                 2    90.91%         343                35    89.80%         180                21    88.33%
src/ogdf/graphalg/GraphReduction.cpp                                                             54                54     0.00%           1                 1     0.00%          85                85     0.00%          48                48     0.00%
src/ogdf/graphalg/Matching.cpp                                                                   56                50    10.71%           4                 3    25.00%          93                80    13.98%          48                40    16.67%
src/ogdf/graphalg/MaxAdjOrdering.cpp                                                            228                98    57.02%          19                10    47.37%         516               267    48.26%         210                99    52.86%
src/ogdf/graphalg/MaximumDensitySubgraph.cpp                                                     64                 8    87.50%           1                 0   100.00%          81                 0   100.00%          44                 5    88.64%
src/ogdf/graphalg/MinimumCutNagamochiIbaraki.cpp                                                190                37    80.53%          15                 3    80.00%         558                82    85.30%         154                34    77.92%
src/ogdf/graphalg/ModifiedNibbleClusterer.cpp                                                   139               139     0.00%           8                 8     0.00%         257               257     0.00%         108               108     0.00%
src/ogdf/graphalg/PageRank.cpp                                                                   23                23     0.00%           1                 1     0.00%          51                51     0.00%          16                16     0.00%
src/ogdf/graphalg/PlanarSeparatorModule.cpp                                                     618               201    67.48%          50                14    72.00%         962               277    71.21%         428               155    63.79%
src/ogdf/graphalg/SeparatorDual.cpp                                                              17                 0   100.00%           2                 0   100.00%          42                 0   100.00%          14                 0   100.00%
src/ogdf/graphalg/SeparatorDualFC.cpp                                                             7                 1    85.71%           3                 0   100.00%          25                 3    88.00%           4                 1    75.00%
src/ogdf/graphalg/SeparatorHarPeled.cpp                                                         231                37    83.98%          23                 1    95.65%         482                34    92.95%         182                27    85.16%
src/ogdf/graphalg/SeparatorLiptonTarjan.cpp                                                      34                 8    76.47%           4                 0   100.00%          68                 3    95.59%          24                 1    95.83%
src/ogdf/graphalg/SeparatorLiptonTarjanFC.cpp                                                    78                29    62.82%           6                 1    83.33%         125                42    66.40%          54                22    59.26%
src/ogdf/graphalg/ShortestPathWithBFM.cpp                                                        12                 1    91.67%           1                 0   100.00%          21                 2    90.48%          12                 1    91.67%
src/ogdf/graphalg/SpannerBasicGreedy.cpp                                                          2                 0   100.00%           2                 0   100.00%          20                 0   100.00%           0                 0         -
src/ogdf/graphalg/Triconnectivity.cpp                                                           456                79    82.68%          17                 4    76.47%         765               140    81.70%         360                81    77.50%
src/ogdf/graphalg/matching_blossom/Cycle.cpp                                                     34                 2    94.12%           9                 0   100.00%          41                 0   100.00%          16                 1    93.75%
src/ogdf/graphalg/matching_blossom/Pseudonode.cpp                                                 7                 0   100.00%           3                 0   100.00%           8                 0   100.00%           2                 0   100.00%
src/ogdf/graphalg/planar_separator/SeparatorDualHelper.cpp                                       85                24    71.76%           3                 0   100.00%          79                 4    94.94%          40                 8    80.00%
src/ogdf/hypergraph/EdgeStandardRep.cpp                                                         183               123    32.79%          14                 9    35.71%         136                81    40.44%          70                51    27.14%
src/ogdf/hypergraph/Hypergraph.cpp                                                              290               158    45.52%          27                 8    70.37%         362               169    53.31%         168               102    39.29%
src/ogdf/hypergraph/HypergraphLayout.cpp                                                         67                34    49.25%           6                 2    66.67%         128                35    72.66%          50                21    58.00%
src/ogdf/labeling/ELabelPosSimple.cpp                                                            49                49     0.00%           5                 5     0.00%          90                90     0.00%          32                32     0.00%
src/ogdf/layered/AcyclicSubgraphModule.cpp                                                        5                 2    60.00%           3                 1    66.67%          17                 7    58.82%           4                 2    50.00%
src/ogdf/layered/BarycenterHeuristic.cpp                                                         10                 0   100.00%           1                 0   100.00%          13                 0   100.00%           6                 0   100.00%
src/ogdf/layered/BlockOrder.cpp                                                                 658               658     0.00%          18                18     0.00%         995               995     0.00%         552               552     0.00%
src/ogdf/layered/CoffmanGrahamRanking.cpp                                                        82                 1    98.78%           6                 0   100.00%         157                 2    98.73%          74                 1    98.65%
src/ogdf/layered/CrossingMinInterfaces.cpp                                                       15                 0   100.00%           2                 0   100.00%          35                 0   100.00%          12                 0   100.00%
src/ogdf/layered/CrossingsMatrix.cpp                                                             70                49    30.00%           3                 1    66.67%          91                58    36.26%          58                42    27.59%
src/ogdf/layered/DfsAcyclicSubgraph.cpp                                                          66                65     1.52%           4                 3    25.00%         106               105     0.94%          66                66     0.00%
src/ogdf/layered/ExtendedNestingGraph.cpp                                                       784               784     0.00%          42                42     0.00%        1148              1148     0.00%         586               586     0.00%
src/ogdf/layered/FastHierarchyLayout.cpp                                                        512                 7    98.63%          17                 4    76.47%         629                22    96.50%         394                 6    98.48%
src/ogdf/layered/FastSimpleHierarchyLayout.cpp                                                  262                 6    97.71%          11                 2    81.82%         312                30    90.38%         212                 9    95.75%
src/ogdf/layered/GreedyCycleRemoval.cpp                                                          68                 0   100.00%           2                 0   100.00%         143                 0   100.00%          60                 0   100.00%
src/ogdf/layered/GreedyInsertHeuristic.cpp                                                        9                 0   100.00%           3                 0   100.00%          20                 0   100.00%           4                 0   100.00%
src/ogdf/layered/GreedySwitchHeuristic.cpp                                                       10                 0   100.00%           3                 0   100.00%          23                 0   100.00%           6                 0   100.00%
src/ogdf/layered/HierarchyLayoutModule.cpp                                                       99                99     0.00%           2                 2     0.00%         150               150     0.00%          84                84     0.00%
src/ogdf/layered/LongestPathRanking.cpp                                                         156                95    39.10%           9                 3    66.67%         321               189    41.12%         156               101    35.26%
src/ogdf/layered/MedianHeuristic.cpp                                                             10                 0   100.00%           1                 0   100.00%          16                 0   100.00%           6                 0   100.00%
src/ogdf/layered/OptimalHierarchyClusterLayout.cpp                                              362               361     0.28%           8                 7    12.50%         622               614     1.29%         276               276     0.00%
src/ogdf/layered/OptimalHierarchyLayout.cpp                                                     216                 9    95.83%           6                 2    66.67%         431                17    96.06%         160                 6    96.25%
src/ogdf/layered/OptimalRanking.cpp                                                              53                 6    88.68%           5                 1    80.00%         114                 6    94.74%          40                 4    90.00%
src/ogdf/layered/SiftingHeuristic.cpp                                                            47                12    74.47%           6                 0   100.00%          64                13    79.69%          28                11    60.71%
src/ogdf/layered/SplitHeuristic.cpp                                                              23                 1    95.65%           5                 1    80.00%          49                 6    87.76%          14                 0   100.00%
src/ogdf/layered/SugiyamaLayout.cpp                                                             564               190    66.31%          62                13    79.03%         929               288    69.00%         406               156    61.58%
src/ogdf/lib/abacus/aba_constraint.cpp                                                           74                46    37.84%           8                 4    50.00%          91                47    48.35%          56                35    37.50%
src/ogdf/lib/abacus/abacusroot.cpp                                                               17                 7    58.82%           3                 1    66.67%          18                11    38.89%           8                 3    62.50%
src/ogdf/lib/abacus/branchrule.cpp                                                                2                 2     0.00%           2                 2     0.00%          12                12     0.00%           0                 0         -
src/ogdf/lib/abacus/column.cpp                                                                    5                 5     0.00%           2                 2     0.00%          14                14     0.00%           2                 2     0.00%
src/ogdf/lib/abacus/conbranchrule.cpp                                                            22                22     0.00%           5                 5     0.00%          37                37     0.00%           8                 8     0.00%
src/ogdf/lib/abacus/conclass.cpp                                                                 13                13     0.00%           1                 1     0.00%          25                25     0.00%          12                12     0.00%
src/ogdf/lib/abacus/convar.cpp                                                                   18                18     0.00%           6                 6     0.00%          33                33     0.00%           4                 4     0.00%
src/ogdf/lib/abacus/csense.cpp                                                                   26                26     0.00%           3                 3     0.00%          53                53     0.00%          36                36     0.00%
src/ogdf/lib/abacus/fixcand.cpp                                                                  70                13    81.43%           4                 0   100.00%          97                18    81.44%          58                19    67.24%
src/ogdf/lib/abacus/fsvarstat.cpp                                                                50                36    28.00%           5                 2    60.00%         104                67    35.58%          80                49    38.75%
src/ogdf/lib/abacus/global.cpp                                                                  248               202    18.55%          25                14    44.00%         310               237    23.55%         144               123    14.58%
src/ogdf/lib/abacus/history.cpp                                                                  79                20    74.68%           3                 1    66.67%         129                24    81.40%          54                18    66.67%
src/ogdf/lib/abacus/infeascon.cpp                                                                29                29     0.00%           1                 1     0.00%          20                20     0.00%          20                20     0.00%
src/ogdf/lib/abacus/lp.cpp                                                                      128               109    14.84%          12                 6    50.00%         202               163    19.31%         100                86    14.00%
src/ogdf/lib/abacus/lpif.cpp                                                                     23                 4    82.61%           7                 0   100.00%          53                 6    88.68%          28                14    50.00%
src/ogdf/lib/abacus/lpmasterosi.cpp                                                               2                 0   100.00%           2                 0   100.00%           4                 0   100.00%           0                 0         -
src/ogdf/lib/abacus/lpsub.cpp                                                                   232               155    33.19%          22                 8    63.64%         391               229    41.43%         164               116    29.27%
src/ogdf/lib/abacus/lpvarstat.cpp                                                                11                11     0.00%           1                 1     0.00%          27                27     0.00%          14                14     0.00%
src/ogdf/lib/abacus/master.cpp                                                                  476               213    55.25%          51                16    68.63%         859               268    68.80%         258               143    44.57%
src/ogdf/lib/abacus/opensub.cpp                                                                  42                 4    90.48%           4                 0   100.00%          59                 5    91.53%          32                 4    87.50%
src/ogdf/lib/abacus/optsense.cpp                                                                  5                 5     0.00%           1                 1     0.00%          14                14     0.00%           8                 8     0.00%
src/ogdf/lib/abacus/osiif.cpp                                                                   340               183    46.18%          37                16    56.76%         646               315    51.24%         216               108    50.00%
src/ogdf/lib/abacus/row.cpp                                                                      20                19     5.00%           2                 1    50.00%          26                21    19.23%          16                16     0.00%
src/ogdf/lib/abacus/setbranchrule.cpp                                                            13                10    23.08%           4                 3    25.00%          25                20    20.00%           6                 5    16.67%
src/ogdf/lib/abacus/slackstat.cpp                                                                 6                 6     0.00%           1                 1     0.00%          17                17     0.00%          10                10     0.00%
src/ogdf/lib/abacus/sparvec.cpp                                                                 111                87    21.62%          15                 9    40.00%         162               130    19.75%          52                43    17.31%
src/ogdf/lib/abacus/srowcon.cpp                                                                   4                 4     0.00%           1                 1     0.00%           7                 7     0.00%           2                 2     0.00%
src/ogdf/lib/abacus/sub.cpp                                                                    1482               721    51.35%          89                36    59.55%        2111              1015    51.92%         992               553    44.25%
src/ogdf/lib/abacus/tailoff.cpp                                                                  21                18    14.29%           3                 2    33.33%          25                23     8.00%          12                11     8.33%
src/ogdf/lib/abacus/valbranchrule.cpp                                                             7                 7     0.00%           4                 4     0.00%          19                19     0.00%           2                 2     0.00%
src/ogdf/lib/abacus/variable.cpp                                                                 31                31     0.00%           6                 6     0.00%          55                55     0.00%          20                20     0.00%
src/ogdf/lib/abacus/vartype.cpp                                                                   5                 5     0.00%           1                 1     0.00%          15                15     0.00%           8                 8     0.00%
src/ogdf/lib/minisat/core/Solver.cpp                                                            612               225    63.24%          33                 7    78.79%         670               245    63.43%         378               169    55.29%
src/ogdf/lib/minisat/simp/SimpSolver.cpp                                                        445               445     0.00%          23                23     0.00%         450               450     0.00%         292               292     0.00%
src/ogdf/lib/pugixml/pugixml.cpp                                                               5972              4298    28.03%         659               410    37.78%        6998              4941    29.39%        3986              3131    21.45%
src/ogdf/lpsolver/LPSolver.cpp                                                                  214                66    69.16%           4                 0   100.00%         114                32    71.93%          90                41    54.44%
src/ogdf/misclayout/BalloonLayout.cpp                                                           166                23    86.14%          12                 3    75.00%         443                52    88.26%         146                30    79.45%
src/ogdf/misclayout/BertaultLayout.cpp                                                          442               301    31.90%          23                10    56.52%         651               430    33.95%         376               278    26.06%
src/ogdf/misclayout/CircularLayout.cpp                                                          621                51    91.79%          32                 3    90.62%        1157                70    93.95%         466                54    88.41%
src/ogdf/misclayout/LinearLayout.cpp                                                             19                 3    84.21%           5                 2    60.00%          46                 7    84.78%          16                 1    93.75%
src/ogdf/misclayout/ProcrustesSubLayout.cpp                                                      77                 3    96.10%          13                 0   100.00%         153                 6    96.08%          40                 3    92.50%
src/ogdf/orthogonal/CompactionConstraintGraph.cpp                                                71                15    78.87%           4                 0   100.00%          99                19    80.81%          62                19    69.35%
src/ogdf/orthogonal/EdgeRouter.cpp                                                             1705               534    68.68%          28                 6    78.57%        2696               827    69.32%        1200               426    64.50%
src/ogdf/orthogonal/FlowCompaction.cpp                                                          195                73    62.56%          10                 4    60.00%         372               167    55.11%         180                82    54.44%
src/ogdf/orthogonal/LongestPathCompaction.cpp                                                    89                89     0.00%           6                 6     0.00%         160               160     0.00%          76                76     0.00%
src/ogdf/orthogonal/OrthoLayout.cpp                                                              45                 9    80.00%           3                 0   100.00%         112                11    90.18%          30                 8    73.33%
src/ogdf/orthogonal/OrthoRep.cpp                                                                666               267    59.91%          19                 3    84.21%         998               406    59.32%         500               235    53.00%
src/ogdf/orthogonal/OrthoShaper.cpp                                                            1407              1091    22.46%           6                 3    50.00%        1686              1278    24.20%         996               809    18.78%
src/ogdf/orthogonal/edge_router/NodeInfo.cpp                                                     12                 7    41.67%           2                 1    50.00%          77                43    44.16%           8                 5    37.50%
src/ogdf/orthogonal/internal/CommonCompactionConstraintGraphBase.cpp                            157                39    75.16%          10                 4    60.00%         227                66    70.93%         120                37    69.17%
src/ogdf/packing/CCLayoutPackModule.cpp                                                          39                 7    82.05%           3                 0   100.00%          28                 2    92.86%          18                 4    77.78%
src/ogdf/packing/ComponentSplitterLayout.cpp                                                     66                14    78.79%           4                 1    75.00%         197                24    87.82%          64                13    79.69%
src/ogdf/packing/SimpleCCPacker.cpp                                                              42                 1    97.62%           2                 0   100.00%          82                 2    97.56%          30                 2    93.33%
src/ogdf/packing/TileToRowsCCPacker.cpp                                                          52                 6    88.46%           7                 0   100.00%          75                 0   100.00%          24                 3    87.50%
src/ogdf/planarity/BoothLueker.cpp                                                              196                 6    96.94%           7                 0   100.00%         334                 0   100.00%         176                 6    96.59%
src/ogdf/planarity/BoyerMyrvold.cpp                                                             210                30    85.71%           7                 0   100.00%         214                 3    98.60%         130                23    82.31%
src/ogdf/planarity/EmbedderMaxFace.cpp                                                           41                 0   100.00%          10                 0   100.00%         112                 0   100.00%          32                 2    93.75%
src/ogdf/planarity/EmbedderMaxFaceLayers.cpp                                                      6                 0   100.00%           1                 0   100.00%          11                 0   100.00%           4                 0   100.00%
src/ogdf/planarity/EmbedderMinDepth.cpp                                                         331                45    86.40%           6                 0   100.00%         493                47    90.47%         290                52    82.07%
src/ogdf/planarity/EmbedderMinDepthMaxFace.cpp                                                  253                 6    97.63%          10                 0   100.00%         433                 3    99.31%         234                16    93.16%
src/ogdf/planarity/EmbedderMinDepthMaxFaceLayers.cpp                                             22                 0   100.00%           1                 0   100.00%          35                 0   100.00%          20                 1    95.00%
src/ogdf/planarity/EmbedderMinDepthPiTa.cpp                                                     559               545     2.50%          13                11    15.38%        1086              1063     2.12%         506               497     1.78%
src/ogdf/planarity/EmbedderOptimalFlexDraw.cpp                                                   85                84     1.18%           5                 4    20.00%         209               206     1.44%          66                66     0.00%
src/ogdf/planarity/ExtractKuratowskis.cpp                                                      1294               303    76.58%          33                 4    87.88%        1324               235    82.25%         816               244    70.10%
src/ogdf/planarity/FixedEmbeddingInserter.cpp                                                     6                 1    83.33%           5                 1    80.00%          27                 7    74.07%           0                 0         -
src/ogdf/planarity/MMCrossingMinimizationModule.cpp                                              53                53     0.00%           2                 2     0.00%         113               113     0.00%          42                42     0.00%
src/ogdf/planarity/MMFixedEmbeddingInserter.cpp                                                 605               605     0.00%          20                20     0.00%         915               915     0.00%         450               450     0.00%
src/ogdf/planarity/MMSubgraphPlanarizer.cpp                                                      36                36     0.00%           2                 2     0.00%          54                54     0.00%          24                24     0.00%
src/ogdf/planarity/MMVariableEmbeddingInserter.cpp                                              880               880     0.00%          36                36     0.00%        1173              1173     0.00%         628               628     0.00%
src/ogdf/planarity/MultiEdgeApproxInserter.cpp                                                  617                95    84.60%          52                 8    84.62%        1041               199    80.88%         466                86    81.55%
src/ogdf/planarity/PlanRep.cpp                                                                  485               298    38.56%          21                10    52.38%         660               369    44.09%         298               187    37.25%
src/ogdf/planarity/PlanRepExpansion.cpp                                                         601               601     0.00%          31                31     0.00%         744               744     0.00%         340               340     0.00%
src/ogdf/planarity/PlanRepInc.cpp                                                               385               385     0.00%          20                20     0.00%         638               638     0.00%         264               264     0.00%
src/ogdf/planarity/PlanRepLight.cpp                                                              27                11    59.26%           2                 0   100.00%          22                 7    68.18%          10                 7    30.00%
src/ogdf/planarity/PlanarSubgraphBoyerMyrvold.cpp                                                37                37     0.00%           1                 1     0.00%          40                40     0.00%          26                26     0.00%
src/ogdf/planarity/PlanarizationGridLayout.cpp                                                   42                 2    95.24%           2                 0   100.00%          79                 0   100.00%          30                 1    96.67%
src/ogdf/planarity/PlanarizationLayout.cpp                                                      215               185    13.95%           7                 4    42.86%         299               235    21.40%         126               107    15.08%
src/ogdf/planarity/PlanarizerChordlessCycle.cpp                                                 165                36    78.18%           9                 3    66.67%         209                17    91.87%          94                19    79.79%
src/ogdf/planarity/PlanarizerMixedInsertion.cpp                                                 126                23    81.75%           5                 3    40.00%         152                18    88.16%          82                13    84.15%
src/ogdf/planarity/PlanarizerStarReinsertion.cpp                                                 92                26    71.74%           7                 3    57.14%         101                22    78.22%          38                13    65.79%
src/ogdf/planarity/SimpleEmbedder.cpp                                                            40                31    22.50%           2                 0   100.00%          55                31    43.64%          30                21    30.00%
src/ogdf/planarity/SimpleIncNodeInserter.cpp                                                    240               240     0.00%          11                11     0.00%         318               318     0.00%         170               170     0.00%
src/ogdf/planarity/StarInserter.cpp                                                             235                43    81.70%          11                 1    90.91%         285                 8    97.19%         142                20    85.92%
src/ogdf/planarity/SubgraphPlanarizer.cpp                                                       126                18    85.71%          23                 1    95.65%         208                20    90.38%          62                20    67.74%
src/ogdf/planarity/TopologyModule.cpp                                                           416               416     0.00%          13                13     0.00%         584               584     0.00%         276               276     0.00%
src/ogdf/planarity/VariableEmbeddingInserter.cpp                                                  3                 0   100.00%           3                 0   100.00%          17                 0   100.00%           0                 0         -
src/ogdf/planarity/VariableEmbeddingInserterDyn.cpp                                               2                 0   100.00%           2                 0   100.00%          10                 0   100.00%           0                 0         -
src/ogdf/planarity/booth_lueker/EmbedPQTree.cpp                                                 200                24    88.00%          15                 1    93.33%         319                15    95.30%         138                16    88.41%
src/ogdf/planarity/booth_lueker/PlanarPQTree.cpp                                                 37                 1    97.30%           6                 0   100.00%          78                 2    97.44%          32                 4    87.50%
src/ogdf/planarity/boyer_myrvold/BoyerMyrvoldInit.cpp                                           155                25    83.87%           7                 0   100.00%         186                24    87.10%          82                17    79.27%
src/ogdf/planarity/boyer_myrvold/BoyerMyrvoldPlanar.cpp                                         634                90    85.80%          12                 0   100.00%         572                11    98.08%         332                57    82.83%
src/ogdf/planarity/boyer_myrvold/FindKuratowskis.cpp                                            616               133    78.41%          13                 0   100.00%         554                36    93.50%         328                79    75.91%
src/ogdf/planarity/embedder/CrossingStructure.cpp                                                16                 0   100.00%           2                 0   100.00%          41                 0   100.00%          16                 0   100.00%
src/ogdf/planarity/embedding_inserter/FixEdgeInserterCore.cpp                                   308                91    70.45%          22                 7    68.18%         504               130    74.21%         244                82    66.39%
src/ogdf/planarity/embedding_inserter/VarEdgeInserterCore.cpp                                   498               155    68.88%          36                10    72.22%         712               146    79.49%         368               110    70.11%
src/ogdf/planarity/embedding_inserter/VarEdgeInserterDynCore.cpp                                406               163    59.85%          36                12    66.67%         630               189    70.00%         280               108    61.43%
src/ogdf/planarity/planar_subgraph_fast/PlanarSubgraphPQTree.cpp                                 42                 1    97.62%           6                 0   100.00%          96                 2    97.92%          36                 1    97.22%
src/ogdf/planarity/planarization_layout/CliqueReplacer.cpp                                      123               123     0.00%           8                 8     0.00%         222               222     0.00%          82                82     0.00%
src/ogdf/planarlayout/BiconnectedShellingOrder.cpp                                              501                23    95.41%          49                 3    93.88%         773                30    96.12%         380                26    93.16%
src/ogdf/planarlayout/BitonicOrdering.cpp                                                       129               129     0.00%           8                 8     0.00%         188               188     0.00%          96                96     0.00%
src/ogdf/planarlayout/FPPLayout.cpp                                                              82                18    78.05%           4                 0   100.00%         158                11    93.04%          56                12    78.57%
src/ogdf/planarlayout/GridLayoutModule.cpp                                                       44                15    65.91%           9                 4    55.56%         114                31    72.81%          48                11    77.08%
src/ogdf/planarlayout/LeftistOrdering.cpp                                                       121               121     0.00%           6                 6     0.00%         196               196     0.00%         106               106     0.00%
src/ogdf/planarlayout/MMCBBase.cpp                                                              180                63    65.00%          11                 2    81.82%         317               101    68.14%         130                43    66.92%
src/ogdf/planarlayout/MixedModelCrossingsBeautifierModule.cpp                                     4                 0   100.00%           1                 0   100.00%          12                 0   100.00%           4                 0   100.00%
src/ogdf/planarlayout/MixedModelLayout.cpp                                                       14                 8    42.86%           3                 0   100.00%          29                 3    89.66%           4                 3    25.00%
src/ogdf/planarlayout/PlanarDrawLayout.cpp                                                      132                33    75.00%           3                 0   100.00%         189                29    84.66%         104                31    70.19%
src/ogdf/planarlayout/PlanarStraightLayout.cpp                                                  102                 9    91.18%           3                 0   100.00%         157                 9    94.27%          76                 7    90.79%
src/ogdf/planarlayout/SchnyderLayout.cpp                                                        136                36    73.53%           7                 0   100.00%         223                 9    95.96%          98                25    74.49%
src/ogdf/planarlayout/ShellingOrder.cpp                                                          26                 0   100.00%           2                 0   100.00%          49                 0   100.00%          20                 0   100.00%
src/ogdf/planarlayout/ShellingOrderModule.cpp                                                     2                 0   100.00%           2                 0   100.00%          10                 0   100.00%           0                 0         -
src/ogdf/planarlayout/TriconnectedShellingOrder.cpp                                             170                17    90.00%          21                 1    95.24%         307                42    86.32%         132                16    87.88%
src/ogdf/planarlayout/mixed_model_layout/IOPoints.cpp                                            53                 1    98.11%           9                 0   100.00%          77                 2    97.40%          44                 3    93.18%
src/ogdf/planarlayout/mixed_model_layout/MixedModelBase.cpp                                     601                27    95.51%          27                 4    85.19%         800                56    93.00%         484                28    94.21%
src/ogdf/simultaneous/SimDraw.cpp                                                               146               146     0.00%          15                15     0.00%         226               226     0.00%         118               118     0.00%
src/ogdf/simultaneous/SimDrawCaller.cpp                                                          25                25     0.00%           5                 5     0.00%          82                82     0.00%          26                26     0.00%
src/ogdf/simultaneous/SimDrawColorizer.cpp                                                      119               119     0.00%           6                 6     0.00%         139               139     0.00%          64                64     0.00%
src/ogdf/simultaneous/SimDrawCreator.cpp                                                         80                80     0.00%           5                 5     0.00%          56                56     0.00%          32                32     0.00%
src/ogdf/simultaneous/SimDrawCreatorSimple.cpp                                                  243               243     0.00%           8                 8     0.00%         420               420     0.00%         148               148     0.00%
src/ogdf/simultaneous/SimDrawManipulatorModule.cpp                                                8                 8     0.00%           2                 2     0.00%          11                11     0.00%           2                 2     0.00%
src/ogdf/tree/LCA.cpp                                                                           162                29    82.10%           6                 0   100.00%         104                 1    99.04%          66                15    77.27%
src/ogdf/tree/RadialTreeLayout.cpp                                                              105                18    82.86%          10                 2    80.00%         198                22    88.89%          90                16    82.22%
src/ogdf/tree/TreeLayout.cpp                                                                    571               262    54.12%          24                11    54.17%         658               307    53.34%         320               185    42.19%
src/ogdf/uml/FixedEmbeddingInserterUML.cpp                                                        6                 6     0.00%           5                 5     0.00%          28                28     0.00%           0                 0         -
src/ogdf/uml/OrthoLayoutUML.cpp                                                                 123               122     0.81%           4                 3    25.00%         201               187     6.97%          86                86     0.00%
src/ogdf/uml/PlanRepUML.cpp                                                                     573               573     0.00%          17                17     0.00%         834               834     0.00%         394               394     0.00%
src/ogdf/uml/PlanarizationLayoutUML.cpp                                                         130               129     0.77%           8                 7    12.50%         218               210     3.67%          94                94     0.00%
src/ogdf/uml/PlanarizationLayoutUML_inc.cpp                                                     242               242     0.00%           6                 6     0.00%         299               299     0.00%         154               154     0.00%
src/ogdf/uml/SubgraphPlanarizerUML.cpp                                                          124               123     0.81%          21                20     4.76%         197               189     4.06%          66                66     0.00%
src/ogdf/uml/UMLCrossingMinimizationModule.cpp                                                   17                17     0.00%           1                 1     0.00%          20                20     0.00%          16                16     0.00%
